x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
96.53,42.72,3.00,0.00,21.29,80.00,3.90845060,2.07221723,2.88407350,2.19692087,2.76541567,11.97442341,0.00056628,7.58,-0.10287375,6.32646275,3.23384833,0.78809655,4.23884010,3.24913096,3.29779172,2.94257760,2.12138081,2.89657331,12.95742226,0.00033726,-0.16823928,4.16800022,-0.42531925,-0.57810289,-1.22410345,4.56270790,3.32092190,8.10111237,-0.07717218,0.00545662,0.94113226,2.02345562,7.88392401,1.27166688,1.74104536,6.39154005,5.53163719,1.00343788,-2.49287844,0.79520923,0.60537499,0.43675337,-2.37921000,7.12113428,8.20019531,1.68358731,7.81647778,0.01085831,5.39043236,3.20840788,1.66839969,2.69892859,0.10078951,0.47690243,-2.30694151,-2.78384399,95.99114227,0.00000000,-5.20600224,-9.10970879,-3.90370703,5.35160780,2.33,6.07,
96.49,41.13,0.00,0.00,23.57,89.00,1.04944050,3.68630219,2.90109944,1.84458029,2.37035561,8.54357910,0.00355963,7.70,2.13267732,3.86995125,4.99393749,1.03554296,2.66013646,3.00723815,0.94852650,1.07430410,1.78972781,2.38783669,8.41923332,0.00380940,6.23067999,4.77538681,2.42671633,-1.31195176,1.73411465,7.55761099,1.33497083,7.98498154,1.88574517,3.20694184,0.07368597,4.00862122,5.37631226,5.59639454,4.63945055,5.16364479,3.74488378,1.14741302,-6.08045340,1.07784951,1.08639526,0.29757081,-3.09806967,2.15951920,7.53361273,0.33245865,2.37086844,-2.13646197,0.58071244,1.39174891,-0.78975284,0.58183473,0.44580795,-0.08811489,-2.68093276,-2.59281778,90.60835266,0.00000000,-4.95904541,-9.35287857,-4.39383268,9.23634911,2.34,5.83,
96.99,41.70,1.00,0.00,21.99,83.00,1.72711897,1.54161787,4.75269175,2.41341138,2.60871005,13.80271053,0.00021634,6.66,1.71312821,5.91881466,1.72939348,2.13014531,4.23392773,2.98459148,-0.52321762,2.56801271,2.28074980,2.55694556,12.91739941,0.00034443,3.83106542,3.41849947,2.26002979,-2.76442862,1.60063565,6.83944941,-2.44341779,0.09856406,-0.92776734,1.03835881,0.30849652,2.79649782,9.68714333,4.41243219,3.72366858,5.55073023,5.87270355,4.77143383,1.24612808,2.41378117,7.18295670,0.00750389,-2.00144410,5.34641027,-0.64120930,5.20501661,6.29831982,-3.48621583,-3.14697695,5.89179945,-0.82824886,0.87782586,0.34906682,-0.24784572,-2.66929984,-2.42145419,82.63156891,0.00000000,-2.68451810,-9.24192238,-6.55740452,23.21882248,2.34,5.59,
96.99,40.69,0.00,0.00,23.47,80.00,1.06880343,2.69947958,3.98903561,1.60822606,2.34138608,8.46096420,0.00372327,7.64,4.37320042,2.42377687,0.53167486,2.43170881,4.31485415,2.88008189,-1.25209308,4.14172459,1.52316296,2.37185812,8.49839020,0.00364877,9.67969036,-0.42091370,4.95728540,-2.74435401,7.03884888,3.36459208,-1.67191112,2.01280713,1.15460932,1.23537755,0.26668142,0.55387741,7.09898853,2.79099941,7.51073647,1.55041552,5.42230511,1.41301954,4.60234880,2.33975506,5.12462854,0.02384264,3.94591832,0.77217668,-4.62476063,2.19289374,3.74917555,-0.12381303,-3.13421535,5.59845781,-0.58607554,0.32753029,0.56726992,-0.12435956,-2.45327473,-2.32891536,73.19203949,0.00000000,-4.36936855,-9.64179039,-5.27242184,13.65436459,2.34,5.59,
98.07,41.12,3.00,0.20,21.24,86.00,-0.53238624,5.83608818,4.10890055,2.60993910,3.00563526,9.35042381,0.00229934,9.33,4.26937437,0.65764207,1.17686605,4.14577579,3.38803697,3.42938972,-0.94557530,6.35385132,2.40384459,2.76159191,7.55293512,0.00611925,13.60453796,-0.31565255,10.67412758,0.01586259,12.96771336,4.70682621,-1.85341477,6.74901009,3.25176668,6.64162350,0.01013163,1.16784155,3.85843086,4.05041218,7.06707191,-2.25600600,2.26279759,4.20124054,11.14135647,1.35012901,1.15026331,0.28380169,-0.41407281,-1.21298277,-8.97119427,5.45483494,-1.19778836,4.08274174,-4.93104506,1.78339839,-3.20273161,6.57114172,0.01053737,-0.06788260,-2.47604513,-2.40816259,79.95049286,0.00000000,-6.41025257,-8.75508881,-2.34483624,1.95605528,2.34,5.33,
98.41,40.60,2.00,0.24,21.57,82.00,2.10336733,4.68328381,3.49875379,2.25043178,3.13395929,13.43631744,0.00026215,8.11,5.88123226,0.54730898,5.49061871,5.20593119,0.25111645,3.13625693,-0.59290999,6.74643755,2.33279681,3.21886563,14.21342373,0.00017458,14.46264362,2.83795118,10.45492935,-0.31663620,1.94331980,4.04078436,-3.53752041,7.25772190,2.40602946,4.83964872,0.02808390,3.39188218,-1.04348731,5.89346552,10.30079842,-4.34754181,-0.48205736,3.90780973,8.97834492,0.98999679,0.83635604,0.36070315,1.18490803,-0.67720670,1.05645788,5.95479488,1.78195632,5.87325430,-2.89671659,4.80616951,-0.11611015,0.01121111,0.91570079,-0.13050380,-2.79447746,-2.66397381,100.00917053,0.00000000,-4.84212399,-7.89797688,-3.05585289,5.72817898,2.35,5.07,
99.21,40.47,4.00,0.26,20.67,85.00,-1.70533144,2.50681329,1.92807281,-0.04047649,0.67226952,0.54038525,0.46247636,8.68,3.55733252,-3.22994351,4.45626545,1.41193509,-0.89549065,2.17458510,-4.57800865,3.49243951,0.00794342,0.71007347,0.60123390,0.43832508,11.42675400,-1.29298425,4.23418522,-0.74471754,7.67443991,2.76270032,-4.67232275,0.50318766,2.57435274,4.76765442,0.02927503,1.49180841,-2.90436482,8.34856319,5.09958839,-7.19527340,1.04254997,-0.17092095,8.41574478,1.67325974,2.08287120,0.14933211,-1.47140372,-5.80031633,2.14058328,0.33454165,-3.62710977,3.04197335,-8.91149044,1.90895271,-1.54098570,1.75709164,0.18534765,-0.13081612,-3.05501819,-2.92420197,112.11322784,0.00000000,0.04324273,-1.66331148,-1.70655417,1.27401030,2.35,5.07,
95.23,44.17,0.00,0.58,21.63,70.00,0.81289023,-0.15197150,-1.14127278,1.89665401,0.35407498,0.09440110,0.75873034,10.94,-2.32456207,2.15465379,1.11794114,-2.86127019,-0.13533889,1.35666001,4.37925816,-4.31399441,1.88404036,0.13957007,0.01446692,0.90429118,-9.32035351,6.12030029,-8.90683842,-4.88201952,3.48078442,5.17075109,8.68954468,1.81668293,-1.84912312,1.55728495,0.21241053,2.69316030,1.01700521,-2.93583512,-6.16351461,4.70153666,0.48879537,-1.85808003,-6.11509466,-2.94143462,3.95212078,0.04713617,-1.20822644,1.37719119,14.05902863,3.17638564,-5.91955948,-0.58009809,6.55301142,-9.12961674,-1.04355097,0.51997894,0.47105107,1.44701588,-1.34133804,-2.78835392,9.52783775,0.00225264,-7.23281097,-6.64994669,0.58286405,0.14591327,0.00,0.00,
95.81,43.43,13.00,0.52,21.55,64.00,0.83527744,4.77621651,0.14000463,0.82377762,1.64381897,2.03800321,0.15377905,10.93,10.48307705,-1.62387919,4.60213184,1.95704997,-3.44417596,-0.15855213,1.91692460,1.75553191,1.12947059,1.84455121,2.57671571,0.10882098,9.80425835,6.16199923,6.61770535,7.96316433,-1.85304749,0.76647151,3.42297840,4.38729239,3.94028783,6.89258051,0.00881262,3.59622574,-4.01454067,5.44321585,-2.32655144,-2.26928091,-6.89831161,2.32809496,4.95879793,-0.87980300,0.35612506,0.55082680,21.61983299,-6.77327967,1.80180693,-0.42024100,-6.76480341,3.48332524,0.00508788,-3.03632832,0.19317122,0.01826257,0.89253427,1.35905862,-2.16817546,-3.52723408,54.86458588,0.00000000,-1.60727382,-3.41534162,-1.80806780,1.29232585,0.00,0.00,
96.08,42.72,10.00,0.45,22.02,73.00,-3.10294247,0.71517462,-2.00733662,-1.01002955,-1.35128355,1.14620686,0.28464922,11.98,3.04201627,-7.67243481,6.36971283,0.84760422,-3.58626723,-5.04288483,-5.18336678,0.15678532,-0.70168871,-1.30652821,1.08554709,0.29775864,4.58436060,-1.63926589,12.22291660,9.43653488,-0.00382801,-10.08878899,-8.62150860,-5.12049294,1.43815804,0.79387200,0.37318671,0.09578749,-11.15751743,3.44416618,-4.72571325,-3.16570640,-10.44263840,-1.26550436,10.68187141,-1.20376515,0.56583291,0.45213005,5.63742876,-11.86279392,2.23949718,-2.32337618,-7.74940348,3.60316110,-6.86732721,-4.75401449,-1.87250030,1.36373091,0.24322289,0.66097867,-3.00481153,-3.66579032,118.13179016,0.00000000,16.62538338,16.09555054,-0.52983326,0.08695702,0.00,0.00,
96.53,42.72,9.00,0.39,21.29,72.00,-0.30805451,2.83747339,-0.88323110,0.88851744,0.63367629,0.18588732,0.66647141,13.95,5.68234301,-9.06259251,11.66828060,1.59463048,-4.70561552,-2.60082507,2.27179337,1.55027032,1.35407448,0.86051190,0.35361201,0.55223511,2.07203889,4.33177137,10.04522038,14.11563873,3.20366383,-8.79366875,1.54193485,-7.80613899,1.76594353,0.87057149,0.35106493,4.26924181,-16.75358200,10.55728912,-4.00310755,-5.72522402,-12.89243317,6.43266821,11.49926567,-2.02460361,1.20960677,0.27172473,10.86624813,-15.34637547,12.24929142,-5.46478367,-11.14768505,12.32327652,-2.09202266,0.06460979,-0.71382946,0.15213084,0.69660607,0.20081699,-3.16811848,-3.36893535,124.73454285,0.00000000,18.36003113,18.68479347,0.32476249,0.01662381,2.35,6.00,
96.49,41.70,0.00,0.37,22.77,71.00,0.71404201,2.48756599,-1.06591165,1.64346862,0.94479126,0.84524691,0.35816189,9.75,2.78519893,-4.77082491,6.20199108,2.61574316,-1.26787841,-2.27818561,2.94669986,0.54883444,1.90211618,0.96389008,0.88042086,0.34835518,-2.40846014,4.79587269,7.49961042,8.68804646,-4.92849398,-5.77441931,8.04239178,2.40425134,0.77522457,0.34361684,0.55790620,1.94755197,-10.57814407,3.58997416,-2.64689970,7.92205715,-5.95817757,-3.77312708,1.99552727,-2.68072295,4.22740173,0.04008443,9.80641365,-8.80471325,6.05952168,2.52256417,-6.08836317,3.35326195,4.47657156,-2.76608348,-0.76075423,0.34567708,0.55672833,0.01179133,-2.88283753,-2.89462876,100.95686340,0.00000000,5.76460981,4.49979925,-1.26481020,0.50458330,2.36,5.81,
96.49,41.13,0.00,0.38,23.57,68.00,-0.75338989,-1.70424497,-2.50451541,-1.78387201,-1.68650556,2.75352073,0.09741028,9.64,-0.79433817,-4.48301983,0.34056732,0.99263334,-5.69985771,-3.96055222,4.09916639,-2.81301451,-1.61005187,-1.54605985,2.31490922,0.12851377,-12.53579521,5.69612789,-4.54427242,6.35460949,-6.31284189,-6.75142288,6.55296040,-2.77170801,0.06219909,0.00227611,0.96195983,1.70815623,-7.76567984,1.15342891,-2.38677478,-4.42423773,-5.20648956,-0.19417080,-2.55672050,-0.83032012,0.40452504,0.52493458,8.07862663,-10.14097214,3.77503228,-0.81791407,-6.19185019,-0.33038190,5.74145699,-3.53077030,1.18200302,0.85089326,0.35656431,0.36297312,-2.03442168,-2.39739490,56.77245331,0.00000000,2.78084683,3.03706574,0.25621870,0.02012016,2.36,5.56,
96.99,40.69,0.00,0.40,23.47,71.00,5.44261312,-0.40548080,0.91918331,3.16079402,2.27927732,3.07042050,0.08009026,12.34,-1.80553460,4.28933668,0.58490586,2.81635833,2.09000754,0.61085892,9.36701012,-0.40183160,3.20021057,2.30339670,3.05939841,0.08063530,-18.18996239,9.60672188,-9.98483086,3.95565271,-5.55452347,1.08496046,12.72035503,4.76048756,-3.49450636,4.49201441,0.03434596,5.91506433,-0.18631619,-0.38897872,-0.45025733,10.88667297,3.32482171,1.02798915,-10.68066597,-2.01390314,1.47095048,0.22553635,4.88436174,4.75435305,10.66477871,5.86252689,2.50090408,-2.43361449,14.63423157,3.69771266,2.23827529,1.81690192,0.17804545,1.00254035,-1.05447948,-2.05701995,31.17323875,0.00000006,11.82925701,11.63759804,-0.19165914,0.00664454,2.36,5.56,
98.07,41.12,9.00,0.44,21.24,78.00,4.68068933,0.80581945,3.99670362,4.38435841,3.46689272,7.16535854,0.00757602,12.29,-4.69616365,11.63116932,-4.39331913,2.21887684,7.76059484,5.13771868,6.63197899,-0.02145452,3.97244000,3.13484454,6.07273293,0.01392696,-19.20152855,7.66316223,-5.98649359,5.59345198,-3.19523978,6.85376453,9.20029449,5.77681589,-3.72107244,5.10988808,0.02404477,5.58656311,14.17217445,-3.06100249,-1.21037495,12.75472927,12.25984097,3.15901971,-10.09374142,-0.05909375,0.00130604,0.97117991,-3.62924242,14.80859852,-4.05482721,1.89361155,14.80364990,-2.66307926,9.42865467,3.51083994,0.02461330,0.00018542,0.98913878,1.45484781,-0.64268935,-2.09753704,30.50081444,0.00000008,1.52014005,-4.28635979,-5.80649996,6.21418285,2.36,5.30,
98.41,40.60,7.00,0.47,21.57,71.00,7.66187620,3.93881345,5.59194899,4.81422663,5.50171614,40.23742676,0.00000000,8.23,3.85483265,7.60123396,5.91294527,4.00548363,8.45228672,5.91822577,8.68364525,3.00427818,4.84751558,5.80312967,43.74708176,0.00000000,-6.41802359,11.84517384,-4.11124372,3.53682494,5.55742645,6.47398615,10.86740685,5.73349810,-0.75945067,0.47306183,0.49177159,7.92212296,6.71517086,12.45622826,2.33309579,9.02264690,5.82660389,2.37924457,-1.28742349,0.75719076,0.47011593,0.49312279,8.27754211,5.93982649,8.67443180,6.44667721,10.82653999,5.73176098,12.73656082,3.15538669,2.83739066,6.54072905,0.01071757,1.62888944,-0.84784126,-2.47673059,47.43751907,0.00000000,0.13144617,-4.70130873,-4.83275509,10.66232204,2.36,5.03,
99.21,40.47,9.00,0.49,20.67,87.00,5.68032789,3.27086568,5.24399996,6.56253910,5.18943310,16.22552109,0.00006128,12.23,-3.18574429,13.79332352,-1.13479221,3.80173731,9.66501904,6.65923357,6.75650930,0.17992069,6.15862131,4.73901510,14.08597565,0.00018661,-5.92165184,10.15041733,-2.82543492,0.37518236,4.34781122,12.41858768,5.65460587,3.60487628,-3.32855773,3.97699046,0.04644836,0.76739419,19.09192848,1.78667510,6.24794102,8.00242233,9.99713612,1.88685966,-6.17550945,-1.16338778,0.50851321,0.47598100,-6.61236429,14.59581661,-1.53913248,3.80416393,17.22370720,-0.83977300,13.00517368,2.36224198,-1.15495503,0.51169169,0.47460599,1.69437921,-1.15212083,-2.84650016,63.64409256,0.00000000,-14.50858593,-22.01065254,-7.50206757,12.70226479,2.36,5.03,
100.55,39.68,10.00,0.45,20.33,68.00,5.07749319,1.77848077,7.29228067,6.58426905,5.18313074,13.92554283,0.00020287,13.18,1.35574770,9.76476860,3.58883572,1.09219289,10.18249321,6.62475586,7.22228479,-1.12297952,6.41543055,5.00871181,12.88264179,0.00035079,-10.28808022,9.63050556,-0.89943290,-0.72786856,6.23697615,10.79580879,1.45174778,-1.43258810,-4.97146749,7.63501072,0.00584964,6.68417597,10.53065872,6.28793430,5.84072018,14.42623901,18.05285835,6.93444681,-7.99160337,1.09563756,0.38596192,0.53459801,5.48605680,10.72296619,5.13673878,-2.82584190,12.24161339,-7.73654985,13.32789803,3.90367103,-1.64200997,0.87046182,0.35109526,2.46286702,-0.41649336,-2.87936044,111.04914093,0.00000000,6.93241405,-3.62574100,-10.55815506,22.65923691,2.42,4.51,
95.81,43.43,18.00,0.70,21.55,63.00,6.75502300,7.66725016,12.62192440,5.02939606,8.01839828,15.22662640,0.00010290,19.50,7.39398575,11.46766472,11.27175426,6.70751858,16.60256195,11.94944572,4.78109169,2.07092094,4.88091993,8.56097126,16.98514557,0.00004139,21.31565666,-1.68009448,15.30155754,-10.63544559,18.70329857,14.83067608,-2.01934266,7.85908365,2.72945261,1.06345940,0.30272397,10.15789223,21.32259560,11.07853031,17.58850479,9.36600018,20.92753410,23.18680954,-10.47561550,7.97661686,9.32564735,0.00233089,-10.24393749,14.25781727,9.73549938,14.29865551,22.78904152,1.67425728,-6.22268152,7.36235809,1.48592234,0.32573476,0.56833393,-0.16945910,-4.62998104,-4.46052217,69.83503723,0.00000000,7.82960939,-0.82991600,-8.65952492,6.44492531,1.29,3.74,
96.08,42.72,17.00,0.69,22.02,59.00,6.84329700,7.95718241,14.22292995,6.27836943,8.82544422,22.14325905,0.00000295,17.80,-0.31279132,19.60713577,-1.18685484,1.39318383,21.35150528,14.17657566,9.55867767,9.88261127,5.38284874,8.86367130,23.16800308,0.00000176,13.15686512,7.81321287,4.64605808,-14.09531212,16.71437836,21.64013672,2.10658431,16.96483803,1.91554606,0.63497216,0.42576223,1.53985012,22.11190796,5.22850990,20.79009628,17.26419830,25.16578674,21.57968712,2.04885840,8.62286568,13.09050751,0.00031451,-17.01860809,30.40405083,-10.25279045,-3.67173648,30.87481117,0.38254210,6.27961969,9.39155674,0.12230334,0.00282651,0.95761309,-0.63964158,-5.09741974,-4.45777798,120.49787140,0.00000000,-9.80130959,-22.53755760,-12.73624802,19.99743271,1.29,3.74,
96.53,42.59,17.00,0.68,21.46,60.00,0.68441331,4.16599464,8.69119549,3.65145588,4.29826498,4.42368364,0.03573752,19.39,5.11494589,4.12322950,1.11883378,1.84543073,9.32395363,11.69937992,-5.88397312,6.56117058,3.33277106,4.13316774,4.00641012,0.04564762,25.23982239,-16.32017899,10.02460861,-11.56381798,26.98662758,15.14175987,-15.33519173,-0.27563015,0.50982583,0.03924848,0.84300509,-1.98660874,19.71957207,6.78147793,15.65270329,-8.05873394,18.40578651,9.26035213,7.68858910,4.97632170,3.63914013,0.05677643,-7.34342384,7.33989191,-10.01989555,1.13625753,7.43298626,3.57303500,-11.78451157,11.93407059,-3.08110833,1.40076900,0.23692929,-0.87534302,-4.79541445,-3.92007160,141.34429932,0.00000000,5.02086163,-0.83134860,-5.85221004,4.40918779,0.00,0.00,
96.49,41.13,0.00,0.67,23.57,61.00,1.18654227,5.77501106,6.36446095,5.48945093,4.70386648,8.34125519,0.00397410,15.46,10.48120689,1.01317012,5.12432384,4.64425993,8.38405228,4.16103840,-3.68375039,4.78858185,5.53664160,4.48989725,7.46779060,0.00641274,28.10035896,-10.32346630,15.20329666,6.96252155,18.80513763,4.05556822,-15.79290867,-4.96124983,0.07775077,0.00147331,0.96939090,1.14294350,9.42859364,7.77197361,8.08458138,1.61378777,0.27654150,7.75789070,13.28007030,0.76122355,0.13205506,0.71640205,3.93227744,1.14005828,-6.25571012,-2.86233544,3.95871115,6.64264059,-4.77461767,6.39492750,-4.24603224,4.14285946,0.04212354,-0.81268400,-4.06410503,-3.25142074,123.33146667,0.00000000,-12.62512398,-20.49726295,-7.87213945,9.64987183,0.00,0.00,
96.49,41.13,0.00,0.67,23.57,54.00,-3.68390369,11.72687149,3.28226089,1.08923757,3.10361648,1.49866009,0.22121764,24.06,9.23978901,-6.85729027,13.96732807,6.66060543,1.57925701,-1.45965648,-7.53022861,11.58310699,1.17749882,3.14800572,1.51029503,0.21943701,25.14020157,-1.25543487,38.79331970,13.26695538,25.07865143,-4.84353304,-2.76380301,-5.70609951,10.31434917,10.14033508,0.00150400,1.33947897,-10.46864700,7.31641769,5.05636978,-14.87939167,-9.54806995,7.28781843,36.76451492,1.60380220,0.25111228,0.61642410,4.15282822,-10.34204483,-2.77858710,1.13480294,-6.38564587,9.25174904,-26.16584778,3.90719104,-4.54129791,1.97837496,0.15993111,-0.28147325,-2.84074521,-2.55927205,58.35652924,0.00000000,-3.32731223,-3.12595248,0.20135988,0.00269745,0.00,0.00,
96.99,40.69,0.00,0.68,23.47,49.00,-4.96337938,6.68142796,-5.82617283,-1.29358864,-1.35042834,0.24351190,0.62180883,25.97,10.47264862,-25.54470444,22.25159454,4.28762102,-16.70006371,-6.08708191,-3.00822473,5.20549870,-0.33375365,-1.04966760,0.15712029,0.69192207,18.93595505,-7.02682829,32.63546371,22.77389717,2.50018144,-16.71075249,1.82187772,-9.67668343,7.59477091,4.70029116,0.03043733,-2.08122587,-39.98345566,15.99740887,-10.19443893,-18.74304962,-20.95298195,-0.99058855,29.90882492,-5.09990788,2.24652863,0.13428977,18.86977577,-33.99305344,14.87059879,2.31984186,-35.05157471,16.23581696,-11.73981953,-2.94732618,-2.93517733,0.74952626,0.38687316,0.49212819,-1.51961589,-2.01174402,23.59611320,0.00000210,2.31909180,13.82924938,11.51015759,6.36093855,0.00,0.00,
98.07,41.12,17.00,0.69,21.24,61.00,4.21015978,4.30305243,-7.93765068,-6.64420652,-1.51716125,0.20843621,0.64811277,31.53,2.87691927,-18.55255318,22.47217178,3.61293983,-8.12366295,-6.11235952,3.42254114,7.41469717,-5.62859154,0.15341336,0.00217959,0.96277449,-23.38972282,10.92490959,16.68362427,30.51749420,-18.81742668,-14.00075436,17.06787109,8.07613468,10.38408279,5.91298914,0.01523749,11.87360191,-45.46094131,12.46227646,-20.20645142,7.59714699,-28.07504654,-14.25368404,14.53989887,-1.75185966,0.17584135,0.67507884,19.41748810,-23.56551361,30.79910278,3.93995738,-13.28470325,19.17248154,6.04273272,-0.47178310,11.55603600,7.55455828,0.00611410,1.17863894,-0.71751928,-1.89615822,17.82650566,0.00003395,37.19173813,43.47751236,6.28577471,0.94583291,0.00,0.00,
97.64,40.47,0.00,0.71,22.84,58.00,-10.55994606,-1.51210451,-3.65324020,-4.49950361,-5.05619860,1.56809294,0.21082943,38.32,-9.17373085,-24.68869972,10.65199661,-4.56172132,-17.05514908,-1.80254877,-10.58375931,13.90277386,-4.44653893,-5.30106926,1.72815061,0.18900479,17.07118797,-10.00793552,-10.50136471,-13.93608284,-0.07527678,-5.01481676,9.79400063,7.17361307,3.77226520,0.51210928,0.47442582,-18.68878555,-18.09454155,31.66519928,2.98719072,-21.30758858,-13.26066113,-15.68970013,19.56729317,0.17777136,0.00119945,0.97238054,-24.10466766,-44.67467499,12.48598576,3.56172872,-31.49378014,15.08304977,-24.63315201,14.81996155,-5.31187773,1.09186089,0.29635951,1.79407787,-0.39690357,-2.19098139,26.04998589,0.00000066,8.56057358,1.82647896,-6.73409462,0.66654748,0.00,0.00,
99.21,40.47,17.00,0.72,20.67,51.00,20.75475311,0.91828269,-3.23893142,2.42301393,5.21427965,1.37586594,0.24113596,42.18,-6.92398262,9.01699638,15.02315426,3.55948734,18.88379097,4.60400295,12.66223717,1.46120584,3.03520966,6.80675364,2.24452782,0.13446218,-28.94015503,1.16061723,-15.27792835,16.35323143,-11.69594955,7.54965687,27.11566353,11.95398426,-1.54729199,0.07175381,0.78886582,4.17479134,-1.59603524,-8.98988533,1.53898871,35.96677780,3.70225239,-26.68558502,-31.20154190,-5.19495630,0.83703697,0.36050781,-0.42450160,23.04877090,61.76599884,-4.31841755,34.25580215,-1.07816422,35.19157791,21.63002586,18.56791306,10.83581734,0.00103705,2.28642201,-0.23376364,-2.52018571,39.12192154,0.00000000,42.20892334,46.49819183,4.28926897,0.24299867,0.00,0.00,
100.17,40.18,18.00,0.71,19.92,37.00,6.68803072,2.88410544,3.75437689,2.56397080,3.97262096,10.37440872,0.00132642,11.70,4.59308863,6.21130323,10.31314754,2.44974017,2.79363990,0.87562370,8.64372730,2.36097717,2.82650352,4.55852032,13.45218658,0.00026007,-6.28830194,13.99187851,-1.87664831,4.30428362,-4.86654568,-4.93106604,16.32094002,8.61812115,0.58242589,0.13707994,0.71129460,9.74587345,-0.25592011,13.94878292,-2.06081629,8.14895630,-2.63871217,2.72446561,1.21996593,1.06494224,0.45928901,0.49814284,9.27495861,5.46655512,16.20256996,6.20304966,5.08726931,9.70683765,7.25180244,-3.77279139,4.22525358,7.24800777,0.00723909,2.31457996,-0.38847521,-2.70305538,73.85765076,0.00000000,17.36376572,18.21922302,0.85545677,0.14489716,2.34,4.56,
100.55,39.68,16.00,0.65,20.33,51.00,5.32554340,2.30557466,-1.94158161,3.28896928,2.24462652,2.09824014,0.14783843,14.70,3.47942758,-6.91114521,8.52332973,7.12790966,-3.08122778,-3.98940420,7.58998156,5.41818190,3.80111718,2.43735695,2.48862290,0.11504718,-1.45611739,1.59300971,5.83990812,13.97169399,-2.61631536,-10.23565674,8.66669750,0.06553998,-1.02269161,0.26004815,0.61022087,2.50431132,-12.70932579,1.64791620,1.49069822,-12.08463192,-11.61184883,3.98191619,10.12277317,-5.59813643,8.11051083,0.00450822,9.56480980,-10.97967911,16.23443413,7.04140425,2.72952223,8.32776546,7.69073772,6.29623270,2.31181812,1.38469839,0.23963540,2.33756900,-0.42190319,-2.75947213,95.54283905,0.00000000,32.95520020,29.44014168,-3.51505733,1.65955567,2.41,4.43,
98.07,41.12,21.00,0.00,21.24,22.00,-3.75974178,8.86819553,3.05761194,-1.50201011,1.66601384,0.48343834,0.48705948,22.74,8.26434517,-11.90612698,9.39297771,5.35588598,3.11934114,2.44140673,-8.24909878,11.09669399,-1.43121040,2.00734806,0.69642866,0.40422275,30.30263138,-2.85946488,27.58462715,4.31198978,21.29637337,2.27984953,-12.39763737,-3.52465057,10.15076447,10.94320679,0.00097937,-7.44893742,-11.53948498,6.24160719,11.38305378,-5.82674265,-7.78335142,10.42506599,27.66113091,4.48592472,2.17793202,0.14037676,5.66618204,-21.82743263,-2.64584780,-0.07052708,-6.15980530,12.13612366,-22.64191055,8.96818829,-1.86034679,0.37750909,0.53910553,-0.57346338,-2.72379708,-2.15033388,36.96866989,0.00000000,-1.49675083,0.08652028,1.58327115,0.23056360,1.22,2.64,
